s_no,key,num_equality_compares,cumulative_avg
1125,nightcaps,2,5.43
1126,brooding,6,5.43
1127,wildbeast,2,5.43
1128,possibility,2,5.43
1129,depressed,6,5.43
1130,slinking,8,5.43
1131,compressed,4,5.43
1132,suppressed,16,5.44
1133,foreheads,4,5.44
1134,likeness,6,5.44
1135,gallowsrope,6,5.44
1136,enduring,12,5.44
1137,inflicting,10,5.45
1138,illustrations,2,5.44
1139,coarsest,4,5.44
1140,pictured,2,5.44
1141,drinking,12,5.45
1142,wineshops,4,5.44
1143,measures,6,5.45
1144,gloweringly,4,5.44
1145,confidential,8,5.45
1146,together,2,5.44
1147,represented,8,5.45
1148,flourishing,10,5.45
1149,condition,4,5.45
1150,gunmakers,4,5.45
1151,murderous,8,5.45
1152,crippling,8,5.45
1153,pavement,2,5.45
1154,reservoirs,10,5.45
1155,footways,6,5.45
1156,abruptly,2,5.45
1157,streetwhen,0,5.45
1158,eccentric,4,5.44
1159,intervals,4,5.44
1160,lamplighter,8,5.44
1161,overhead,0,5.44
1162,scarecrows,6,5.44
1163,lamplighter,8,5.44
1164,idleness,2,5.44
1165,conceive,0,5.44
1166,improving,2,5.43
1167,darkness,6,5.43
1168,condition,2,5.43
1169,scarecrows,2,5.43
1170,wineshop,4,5.43
1171,appearance,4,5.42
1172,wineshop,4,5.42
1173,waistcoat,4,5.42
1174,breeches,12,5.43
1175,struggle,6,5.43
1176,shoulders,4,5.43
1177,happening,0,5.42
1178,significance,6,5.42
1179,completely,8,5.42
1180,hospital,10,5.43
1181,wineshop,4,5.43
1182,crossing,6,5.43
1183,obliterating,10,5.43
1184,theretell,6,5.43
1185,expostulation,4,5.43
1186,accidentally,4,5.43
1187,fantastic,10,5.43
1188,attitude,10,5.44
1189,extremely,6,5.44
1190,wolfishly,2,5.44
1191,practical,6,5.44
1192,character,4,5.43
1193,circumstances,2,5.43
1194,wasquite,14,5.44
1195,deliberately,6,5.44
1196,recrossed,8,5.44
1197,wineshop,4,5.44
1198,wineshop,4,5.44
1199,bullnecked,6,5.44
1200,martiallooking,4,5.44
1201,temperament,10,5.44
1202,although,4,5.44
1203,shoulder,4,5.44
1204,shirtsleeves,6,5.44
1205,anything,4,5.44
1206,crisplycurling,10,5.44
1207,altogether,2,5.44
1208,goodhumoured,10,5.44
1209,implacablelooking,0,5.44
1210,evidently,6,5.44
1211,resolution,12,5.45
1212,desirable,6,5.45
1213,watchful,8,5.45
1214,anything,4,5.45
1215,features,2,5.44
1216,composure,12,5.45
1217,character,4,5.45
1218,predicated,6,5.45
1219,mistakes,8,5.45
1220,reckonings,6,5.45
1221,presided,2,5.45
1222,sensitive,4,5.45
1223,quantity,12,5.45
1224,concealment,4,5.45
1225,earrings,2,5.45
1226,knitting,6,5.45
1227,toothpick,8,5.45
1228,supported,8,5.45
1229,combination,10,5.46
1230,eyebrows,6,5.46
1231,toothpick,2,5.45
1232,suggested,6,5.45
1233,customers,4,5.45
1234,customer,2,5.45
1235,wineshop,8,5.45
1236,accordingly,6,5.45
1237,gentleman,4,5.45
1238,dominoes,10,5.46
1239,standing,6,5.46
1240,lengthening,12,5.46
1241,gentleman,4,5.46
1242,monsieur,2,5.46
1243,strangers,8,5.46
1244,discourse,2,5.46
1245,triumvirate,4,5.46
1246,customers,4,5.45
1247,drinking,12,5.46
1248,monsieur,2,5.46
1249,swallowed,4,5.46
1250,answered,4,5.45
1251,monsieur,2,5.45
1252,interchange,4,5.45
1253,christian,4,5.45
1254,effected,8,5.45
1255,toothpick,2,5.45
1256,eyebrows,6,5.45
1257,addressing,2,5.45
1258,monsieur,2,5.44
1259,miserable,6,5.44
1260,anything,4,5.44
1261,monsieur,2,5.44
1262,returned,4,5.44
1263,interchange,2,5.44
1264,christian,4,5.44
1265,toothpick,2,5.43
1266,profound,6,5.43
1267,composure,2,5.43
1268,eyebrows,6,5.43
1269,drinking,12,5.44
1270,response,8,5.44
1271,monsieur,2,5.44
1272,interchange,2,5.43
1273,christian,4,5.43
1274,completed,14,5.44
1275,toothpick,2,5.44
1276,eyebrows,6,5.44
1277,slightly,4,5.43
1278,muttered,6,5.44
1279,gentlemenmy,8,5.44
1280,customers,6,5.44
1281,flourishes,6,5.44
1282,acknowledged,2,5.44
1283,wineshop,8,5.44
1284,knitting,6,5.44
1285,apparent,4,5.44
1286,calmness,4,5.44
1287,absorbed,4,5.43
1288,gentlemen,2,5.43
1289,observantly,4,5.43
1290,furnished,6,5.43
1291,bachelor,10,5.43
1292,inquiring,10,5.44
1293,staircase,6,5.44
1294,courtyard,8,5.44
1295,pointing,4,5.44
1296,establishment,10,5.44
1297,remember,10,5.45
1298,gentlemen,2,5.44
1299,monsieur,2,5.44
1300,studying,10,5.44
1301,knitting,6,5.45
1302,gentleman,4,5.44
1303,advanced,4,5.44
1304,willingly,6,5.44
1305,monsieur,2,5.44
1306,conference,8,5.44
1307,monsieur,2,5.44
1308,attentive,8,5.44
1309,gentleman,4,5.44
1310,beckoned,12,5.45
1311,eyebrows,6,5.45
1312,emerging,14,5.45
1313,wineshop,8,5.45
1314,monsieur,2,5.45
1315,directed,4,5.45
1316,stinking,2,5.45
1317,courtyard,2,5.45
1318,entrance,4,5.44
1319,inhabited,4,5.44
1320,tilepaved,4,5.44
1321,staircase,2,5.44
1322,monsieur,2,5.44
1323,remarkable,16,5.45
1324,transformation,16,5.45
1325,goodhumour,6,5.45
1326,openness,4,5.45
1327,dangerous,4,5.45
1328,difficult,12,5.46
1329,monsieur,2,5.45
1330,ascending,14,5.46
1331,whispered,6,5.46
1332,necessity,12,5.47
1333,demanded,6,5.47
1334,discreetas,16,5.47
1335,wineshop,8,5.48
1336,tremendous,4,5.47
1337,forcible,6,5.47
1338,companions,14,5.48
1339,ascended,14,5.49
1340,staircase,2,5.49
1341,accessories,10,5.49
1342,unaccustomed,8,5.49
1343,unhardened,12,5.50
1344,habitation,8,5.50
1345,buildingthat,8,5.50
1346,staircaseleft,4,5.50
1347,flinging,2,5.50
1348,uncontrollable,6,5.50
1349,hopeless,6,5.50
1350,decomposition,2,5.49
1351,engendered,4,5.49
1352,polluted,6,5.49
1353,deprivation,12,5.50
1354,intangible,8,5.50
1355,impurities,8,5.50
1356,combined,8,5.50
1357,insupportable,2,5.50
1358,atmosphere,14,5.51
1359,yielding,12,5.51
1360,disturbance,4,5.51
1361,companions,14,5.52
1362,agitation,10,5.52
1363,stoppages,6,5.52
1364,languishing,8,5.52
1365,uncorrupted,6,5.52
1366,glimpses,6,5.52
1367,neighbourhood,4,5.52
1368,notredame,8,5.52
1369,wholesome,6,5.52
1370,aspirations,8,5.53
1371,staircase,2,5.52
1372,staircase,2,5.52
1373,inclination,6,5.52
1374,contracted,4,5.52
1375,dimensions,10,5.52
1376,ascended,2,5.52
1377,wineshop,8,5.52
1378,question,2,5.52
1379,carefully,2,5.52
1380,shoulder,4,5.52
1381,surprised,6,5.52
1382,monsieur,2,5.51
1383,necessary,8,5.52
1384,unfortunate,2,5.51
1385,gentleman,4,5.51
1386,necessary,8,5.51
1387,monsieur,2,5.51
1388,whispered,2,5.51
1389,frightenedravetear,4,5.51
1390,piecesdiecome,6,5.51
1391,possible,6,5.51
1392,exclaimed,8,5.51
1393,possible,6,5.51
1394,repeated,6,5.51
1395,bitterly,4,5.51
1396,beautiful,6,5.51
1397,possible,6,5.51
1398,possible,6,5.51
1399,possible,6,5.51
1400,donedone,2,5.51
1401,youunder,10,5.51
1402,dialogue,2,5.51
1403,trembled,6,5.51
1404,expressed,10,5.51
1405,incumbent,10,5.52
1406,reassurance,6,5.52
1407,business,6,5.52
1408,roomdoor,10,5.52
1409,happiness,2,5.52
1410,business,6,5.52
1411,business,6,5.52
1412,staircase,2,5.52
1413,together,2,5.51
1414,intently,4,5.51
1415,belonged,6,5.51
1416,footsteps,8,5.51
1417,themselves,16,5.52
1418,drinking,12,5.53
1419,wineshop,8,5.53
1420,surprise,4,5.53
1421,explained,4,5.53
1422,monsieur,4,5.52
1423,business,6,5.52
1424,silently,12,5.53
1425,appearing,2,5.53
1426,wineshop,8,5.53
1427,straight,6,5.53
1428,monsieur,4,5.53
1429,namejacques,16,5.54
1430,admonitory,6,5.54
1431,doorevidently,16,5.54
1432,intention,8,5.54
1433,clumsily,6,5.55
1434,something,6,5.55
1435,answered,4,5.54
1436,something,6,5.54
1437,syllable,4,5.54
1438,shoulder,4,5.54
1439,beckoned,2,5.54
1440,securely,8,5.54
1441,daughters,10,5.54
1442,aaabusiness,8,5.55
1443,business,6,5.55
1444,moisture,12,5.55
1445,business,6,5.55
1446,answered,4,5.55
1447,shuddering,4,5.55
1448,rendered,6,5.55
1449,desperate,4,5.55
1450,beckoning,4,5.55
1451,conductor,6,5.55
1452,shoulder,4,5.55
1453,clinging,10,5.55
1454,methodically,6,5.55
1455,accompaniment,8,5.55
1456,measured,6,5.55
1457,depository,4,5.55
1458,firewood,4,5.55
1459,hoisting,8,5.55
1460,unglazed,8,5.55
1461,construction,4,5.55
1462,admitted,12,5.56
1463,difficult,12,5.56
1464,anything,4,5.56
1465,requiring,6,5.56
1466,obscurity,12,5.56
1467,wineshop,8,5.57
1468,whitehaired,12,5.57
1469,stooping,2,5.57
1470,shoemaker,6,5.57
1471,monsieur,4,5.57
1472,shoemaking,0,5.56
1473,responded,10,5.57
1474,salutation,4,5.57
1475,distance,2,5.56
1476,questioner,8,5.57
1477,faintness,8,5.57
1478,pitiable,16,5.57
1479,dreadful,4,5.57
1480,faintness,2,5.57
1481,physical,14,5.58
1482,weakness,8,5.58
1483,confinement,2,5.58
1484,deplorable,12,5.58
1485,peculiarity,6,5.58
1486,faintness,2,5.58
1487,solitude,16,5.58
1488,entirely,6,5.58
1489,resonance,4,5.58
1490,affected,6,5.58
1491,beautiful,6,5.58
1492,suppressed,16,5.59
1493,underground,10,5.59
1494,expressive,8,5.60
1495,hopeless,2,5.59
1496,creature,8,5.59
1497,famished,10,5.60
1498,traveller,6,5.60
1499,wandering,8,5.60
1500,wilderness,4,5.60
1501,remembered,6,5.60
1502,interest,14,5.60
1503,curiosity,10,5.61
1504,mechanical,4,5.61
1505,perception,10,5.61
1506,beforehand,6,5.61
1507,shoemaker,4,5.61
1508,shoemaker,4,5.61
1509,listening,8,5.61
1510,similarly,6,5.61
1511,halfdoor,6,5.61
1512,unfinished,2,5.61
1513,raggedly,4,5.61
1514,exceedingly,6,5.61
1515,hollowness,8,5.61
1516,thinness,8,5.61
1517,eyebrows,6,5.61
1518,confused,10,5.61
1519,otherwise,6,5.61
1520,naturally,8,5.61
1521,unnaturally,2,5.61
1522,withered,4,5.61
1523,stockings,6,5.61
1524,seclusion,18,5.62
1525,uniformity,10,5.62
1526,parchmentyellow,4,5.62
1527,transparent,4,5.62
1528,steadfastly,10,5.62
1529,associating,8,5.62
1530,wandering,8,5.63
1531,forgetting,14,5.63
1532,motioning,8,5.63
1533,question,2,5.63
1534,reminded,4,5.63
1535,silently,12,5.63
1536,daughter,2,5.63
1537,shoemaker,4,5.63
1538,surprise,4,5.63
1539,unsteady,0,5.63
1540,occupied,6,5.63
1541,monsieur,4,5.62
1542,shoemaker,4,5.62
1543,removing,4,5.62
1544,monsieur,4,5.62
1545,wellmade,2,5.62
1546,monsieur,4,5.62
1547,monsieur,4,5.62
1548,shoemaker,4,5.62
1549,describe,12,5.62
1550,monsieurs,8,5.62
1551,information,8,5.62
1552,walkingshoe,6,5.62
1553,knuckles,6,5.62
1554,knuckles,2,5.62
1555,intermission,8,5.62
1556,recalling,2,5.62
1557,vagrancy,8,5.62
1558,recalling,4,5.62
1559,endeavouring,0,5.62
1560,disclosure,10,5.62
1561,fastdying,6,5.62
1562,assuredly,8,5.62
1563,shoemaker,4,5.62
1564,steadfastly,6,5.62
1565,transferred,4,5.62
1566,question,2,5.62
1567,questioner,8,5.62
1568,shoemaker,4,5.62
1569,shoemaker,4,5.62
1570,measured,8,5.62
1571,wandered,10,5.62
1572,reverting,12,5.63
1573,difficulty,2,5.62
1574,steadfastly,6,5.62
1575,monsieur,6,5.62
1576,remember,4,5.62
1577,questioner,8,5.62
1578,monsieur,6,5.62
1579,defarges,8,5.63
1580,remember,4,5.63
1581,business,2,5.62
1582,monsieur,6,5.62
1583,obliterated,2,5.62
1584,actively,2,5.62
1585,intelligence,2,5.62
1586,forehead,4,5.62
1587,gradually,6,5.62
1588,themselves,2,5.61
1589,overclouded,8,5.61
1590,expression,2,5.61
1591,repeated,4,5.61
1592,frightened,4,5.61
1593,compassion,0,5.61
1594,extending,4,5.61
1595,trembling,2,5.60
1596,eagerness,10,5.61
1597,spectral,4,5.61
1598,expression,2,5.60
1599,repeated,4,5.60
1600,stronger,2,5.60
1601,characters,6,5.60
1602,darkness,2,5.60
1603,attentively,8,5.60
1604,abstraction,8,5.60
1605,recognised,4,5.60
1606,monsieur,6,5.60
1607,hopeless,4,5.60
1608,unquestionably,6,5.60
1609,something,2,5.60
1610,unconsciousness,0,5.59
1611,happened,10,5.60
1612,occasion,6,5.60
1613,instrument,8,5.60
1614,shoemakers,4,5.60
1615,stooping,2,5.60
1616,spectators,4,5.59
1617,striking,2,5.59
1618,proceeded,6,5.59
1619,laboured,8,5.59
1620,breathing,2,5.59
1621,streaming,2,5.59
1622,daughter,6,5.59
1623,trusting,2,5.59
1624,recoiled,2,5.58
1625,hurriedly,2,5.58
1626,advancing,8,5.58
1627,shoemaking,2,5.58
1628,releasing,2,5.58
1629,shoulder,4,5.58
1630,doubtfully,10,5.58
1631,blackened,2,5.58
1632,attached,4,5.58
1633,carefully,4,5.58
1634,contained,2,5.58
1635,quantity,4,5.57
1636,concentrated,2,5.57
1637,expression,2,5.57
1638,returned,6,5.57
1639,forehead,4,5.57
1640,conscious,4,5.57
1641,shoulder,4,5.57
1642,summoned,2,5.57
1643,remember,4,5.56
1644,coherently,0,5.56
1645,spectators,2,5.56
1646,frightful,8,5.56
1647,suddenness,2,5.56
1648,perfectly,6,5.56
1649,gentlemen,4,5.56
1650,exclaimed,4,5.56
1651,released,8,5.56
1652,everything,6,5.56
1653,shoemaking,2,5.56
1654,refolded,6,5.56
1655,gloomily,2,5.55
1656,blooming,4,5.55
1657,prisoner,6,5.55
1658,wasbefore,4,5.55
1659,towerages,4,5.55
1660,softened,6,5.55
1661,daughter,6,5.55
1662,appealing,6,5.55
1663,resemblance,2,5.55
1664,touching,2,5.55
1665,anything,6,5.55
1666,faithful,4,5.55
1667,remembrance,8,5.55
1668,desolate,2,5.55
1669,honoured,2,5.54
1670,gentlemen,4,5.54
1671,touching,2,5.54
1672,terrible,2,5.54
1673,tremendous,2,5.54
1674,suffering,2,5.54
1675,beholders,4,5.53
1676,undisturbed,6,5.53
1677,stormsemblem,8,5.54
1678,humanity,8,5.54
1679,lastthey,4,5.54
1680,daughter,6,5.54
1681,gradually,2,5.53
1682,lethargy,2,5.53
1683,drooping,2,5.53
1684,curtained,8,5.53
1685,disturbing,4,5.53
1686,repeated,6,5.53
1687,blowings,2,5.53
1688,arranged,4,5.53
1689,consider,4,5.53
1690,dreadful,4,5.53
1691,kneeling,10,5.53
1692,monsieur,6,5.53
1693,carriage,2,5.53
1694,posthorses,4,5.53
1695,business,4,5.53
1696,resuming,6,5.53
1697,shortest,2,5.52
1698,methodical,2,5.52
1699,business,4,5.52
1700,composed,2,5.52
1701,interruption,8,5.52
1702,straight,10,5.52
1703,disinclined,4,5.52
1704,remaining,8,5.52
1705,carriage,2,5.52
1706,travelling,2,5.52
1707,dividing,4,5.52
1708,business,4,5.52
1709,necessary,4,5.52
1710,hurrying,2,5.51
1711,darkness,4,5.51
1712,daughter,6,5.51
1713,darkness,4,5.51
1714,deepened,2,5.51
1715,deepened,2,5.51
1716,monsieur,6,5.51
1717,travelling,2,5.51
1718,wrappers,2,5.51
1719,monsieur,6,5.51
1720,provender,6,5.51
1721,shoemakers,2,5.50
1722,assisted,6,5.50
1723,intelligence,2,5.50
1724,mysteries,4,5.50
1725,happened,10,5.50
1726,recollected,0,5.50
1727,questions,4,5.50
1728,sagacity,4,5.50
1729,speaking,12,5.50
1730,confused,4,5.50
1731,bewilderment,4,5.50
1732,occasionally,2,5.50
1733,clasping,0,5.50
1734,pleasure,4,5.49
1735,daughters,6,5.50
1736,invariably,4,5.49
1737,submissive,8,5.50
1738,accustomed,6,5.50
1739,coercion,6,5.50
1740,wrappings,10,5.50
1741,responded,4,5.50
1742,daughters,6,5.50
1743,monsieur,6,5.50
1744,procession,4,5.50
1745,traversed,4,5.50
1746,staircase,4,5.50
1747,remember,4,5.50
1748,remember,4,5.49
1749,question,2,5.49
1750,murmured,6,5.49
1751,repeated,6,5.49
1752,remember,4,5.49
1753,remember,4,5.49
1754,recollection,6,5.49
1755,whatever,2,5.49
1756,apparent,4,5.49
1757,evidently,6,5.49
1758,fortresswalls,2,5.49
1759,encompassed,6,5.49
1760,reaching,4,5.49
1761,courtyard,6,5.49
1762,instinctively,0,5.48
1763,expectation,8,5.48
1764,drawbridge,10,5.49
1765,drawbridge,2,5.49
1766,carriage,2,5.48
1767,daughters,6,5.48
1768,discernible,6,5.48
1769,passerby,4,5.48
1770,unnatural,4,5.48
1771,desertion,10,5.49
1772,defargewho,10,5.49
1773,doorpost,2,5.49
1774,knitting,2,5.48
1775,prisoner,6,5.48
1776,daughter,6,5.48
1777,followed,4,5.48
1778,arrested,6,5.48
1779,miserably,6,5.48
1780,shoemaking,2,5.48
1781,unfinished,4,5.48
1782,immediately,2,5.48
1783,knitting,4,5.48
1784,lamplight,6,5.48
1785,courtyard,6,5.48
1786,immediately,2,5.48
1787,afterwards,0,5.47
1788,doorpost,2,5.47
1789,knitting,4,5.47
1790,postilion,4,5.47
1791,clattered,2,5.47
1792,overswinging,6,5.47
1793,overswinging,2,5.47
1794,lampsswinging,12,5.47
1795,brighter,10,5.47
1796,worseand,2,5.47
1797,illuminated,8,5.47
1798,coffeehouses,4,5.47
1799,theatredoors,2,5.47
1800,soldiers,4,5.47
1801,lanterns,4,5.47
1802,guardhouse,2,5.47
1803,travellers,6,5.47
1804,monsieur,6,5.47
1805,monsieur,6,5.47
1806,consigned,0,5.46
1807,military,12,5.47
1808,lanterns,2,5.47
1809,connected,4,5.46
1810,monsieur,6,5.47
1811,overswinging,2,5.46
1812,doubtful,4,5.46
1813,discovered,4,5.46
1814,anything,8,5.46
1815,suffered,8,5.46
1816,restless,0,5.46
1817,interval,6,5.46
1818,whispered,10,5.46
1819,lorrysitting,4,5.46
1820,opposite,4,5.46
1821,wondering,10,5.47
1822,restorationthe,0,5.46
1823,recalled,4,5.46
1824,secondthe,4,5.46
1825,tellsons,4,5.46
1826,oldfashioned,2,5.46
1827,thousand,2,5.46
1828,incommodious,8,5.46
1829,oldfashioned,2,5.46
1830,moreover,12,5.46
1831,attribute,2,5.46
1832,partners,2,5.46
1833,smallness,2,5.45
1834,darkness,4,5.45
1835,ugliness,2,5.45
1836,incommodiousness,6,5.45
1837,boastful,0,5.45
1838,eminence,4,5.45
1839,particulars,6,5.45
1840,conviction,6,5.45
1841,objectionable,4,5.45
1842,respectable,0,5.44
1843,convenient,2,5.44
1844,business,4,5.44
1845,tellsons,4,5.44
1846,elbowroom,2,5.44
1847,tellsons,4,5.44
1848,tellsons,4,5.44
1849,embellishment,2,5.44
1850,brothers,2,5.43
1851,tellsons,4,5.43
1852,partners,2,5.43
1853,disinherited,6,5.43
1854,question,2,5.43
1855,rebuilding,2,5.43
1856,tellsons,4,5.43
1857,disinherit,6,5.43
1858,suggesting,0,5.42
1859,improvements,0,5.42
1860,objectionable,2,5.42
1861,respectable,2,5.42
1862,tellsons,4,5.42
1863,triumphant,0,5.41
1864,perfection,4,5.41
1865,inconvenience,2,5.41
1866,bursting,2,5.41
1867,obstinacy,4,5.41
1868,tellsons,4,5.41
1869,miserable,6,5.41
1870,counters,2,5.41
1871,examined,6,5.41
1872,signature,0,5.40
1873,dingiest,2,5.40
1874,showerbath,4,5.40
1875,fleetstreet,4,5.40
1876,business,4,5.40
1877,necessitated,2,5.40
1878,condemned,4,5.40
1879,meditated,4,5.40
1880,misspent,8,5.40
1881,twilight,4,5.40
1882,particles,4,5.40
1883,banknotes,12,5.40
1884,decomposing,2,5.40
1885,neighbouring,2,5.40
1886,cesspools,4,5.40
1887,communications,4,5.39
1888,corrupted,0,5.39
1889,extemporised,10,5.39
1890,strongrooms,4,5.39
1891,kitchens,6,5.39
1892,sculleries,6,5.39
1893,parchments,6,5.39
1894,bankinghouse,4,5.39
1895,upstairs,2,5.39
1896,barmecide,8,5.39
1897,diningtable,2,5.39
1898,thousand,2,5.39
1899,children,4,5.39
1900,released,4,5.39
1901,insensate,0,5.39
1902,brutality,4,5.38
1903,ferocity,6,5.39
1904,abyssinia,4,5.38
1905,ashantee,6,5.38
1906,professions,6,5.39
1907,tellsons,4,5.38
1908,legislations,4,5.38
1909,accordingly,4,5.38
1910,unlawful,2,5.38
1911,purloiner,8,5.38
1912,shillings,6,5.38
1913,sixpence,2,5.38
1914,tellsons,4,5.38
1915,shilling,6,5.38
1916,sounders,6,5.38
1917,threefourths,10,5.38
1918,preventionit,4,5.38
1919,remarking,6,5.38
1920,reversebut,4,5.38
1921,particular,6,5.38
1922,connected,4,5.38
1923,tellsons,4,5.38
1924,business,4,5.38
1925,contemporaries,2,5.38
1926,privately,4,5.38
1927,disposed,4,5.38
1928,probably,0,5.37
1929,excluded,2,5.37
1930,significant,6,5.37
1931,cupboards,2,5.37
1932,tellsons,4,5.37
1933,business,4,5.37
1934,tellsons,4,5.37
1935,somewhere,0,5.37
1936,bluemould,6,5.37
1937,permitted,8,5.37
1938,spectacularly,4,5.37
1939,breeches,8,5.37
1940,establishment,4,5.37
1941,tellsonsnever,10,5.37
1942,oddjobman,6,5.37
1943,occasional,2,5.37
1944,messenger,4,5.37
1945,business,4,5.37
1946,represented,6,5.37
1947,understood,14,5.37
1948,tellsons,4,5.37
1949,tolerated,4,5.37
1950,oddjobman,2,5.37
1951,tolerated,2,5.37
1952,capacity,2,5.37
1953,cruncher,4,5.37
1954,youthful,2,5.36
1955,occasion,2,5.36
1956,renouncing,10,5.36
1957,darkness,4,5.36
1958,easterly,4,5.36
1959,hounsditch,4,5.36
1960,received,4,5.36
1961,appellation,0,5.36
1962,crunchers,10,5.36
1963,hangingswordalley,2,5.36
1964,whitefriars,2,5.36
1965,halfpast,2,5.36
1966,seventeen,2,5.35
1967,cruncher,2,5.35
1968,dominoes,10,5.35
1969,apparently,4,5.35
1970,impression,2,5.35
1971,christian,2,5.35
1972,invention,4,5.35
1973,bestowed,4,5.35
1974,crunchers,2,5.35
1975,apartments,8,5.35
1976,neighbourhood,2,5.35
1977,decently,8,5.35
1978,scrubbed,4,5.35
1979,throughout,4,5.35
1980,arranged,2,5.35
1981,breakfast,6,5.35
1982,lumbering,2,5.34
1983,cruncher,2,5.34
1984,patchwork,4,5.34
1985,counterpane,2,5.34
1986,harlequin,10,5.34
1987,juncture,2,5.34
1988,exclaimed,4,5.34
1989,exasperation,8,5.34
1990,industrious,0,5.34
1991,appearance,2,5.34
1992,sufficient,2,5.34
1993,trepidation,4,5.33
1994,referred,2,5.33
1995,cruncher,2,5.33
1996,salutation,4,5.33
1997,introduce,10,5.33
1998,circumstance,6,5.33
1999,connected,4,5.33
2000,crunchers,2,5.33
2001,domestic,4,5.33
2002,cruncher,2,5.33
2003,apostrophe,4,5.33
2004,markwhat,2,5.33
2005,aggerawayter,8,5.33
2006,flopping,6,5.33
2007,yourself,2,5.33
2008,prosperity,4,5.33
2009,religious,4,5.33
2010,flopping,2,5.32
2011,breadandbutter,2,5.32
2012,snatched,4,5.32
2013,cruncher,2,5.32
2014,strongly,2,5.32
2015,deprecated,10,5.32
2016,personal,8,5.32
2017,conceited,6,5.32
2018,cruncher,2,5.32
2019,unconscious,8,5.32
2020,inconsistency,2,5.32
2021,repeated,6,5.32
2022,cruncher,2,5.32
2023,sneaking,4,5.32
2024,flopping,2,5.32
2025,yourself,2,5.31
2026,opposition,6,5.31
2027,unnatral,8,5.32
2028,unnatral,2,5.31
2029,counterprayed,8,5.32
2030,countermined,4,5.32
2031,religiously,0,5.31
2032,circumwented,6,5.31
2033,cruncher,2,5.31
2034,tradesman,4,5.31
2035,yourself,2,5.31
2036,flopping,2,5.31
2037,addressed,4,5.31
2038,hackneycoach,6,5.31
2039,laudanum,2,5.31
2040,strained,2,5.30
2041,shouldnt,10,5.31
2042,somebody,4,5.31
2043,suspicion,4,5.30
2044,aggerawayter,2,5.30
2045,growling,0,5.30
2046,addition,0,5.30
2047,religious,2,5.30
2048,yourself,2,5.29
2049,opposition,2,5.29
2050,interests,4,5.29
2051,throwing,4,5.29
2052,sarcastic,6,5.29
2053,whirling,0,5.29
2054,grindstone,0,5.29
2055,indignation,4,5.29
2056,cruncher,2,5.29
2057,bootcleaning,6,5.29
2058,preparation,2,5.28
2059,business,4,5.28
2060,meantime,2,5.28
